formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C13H25ClN2O2	[M + Na]+	C13H25ClN2NaO2+	Alkaloids	0.529	Ornithine alkaloids	0.326	Phenylethylamines	0.083	Benzenoids	0.952	Benzene and substituted derivatives	0.936	Halobenzenes	0.845	Chlorobenzenes	0.842	Chlorobenzenes	0.842	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organochlorides; Dialkylamines; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.149	209	3.489	836961193336696977	836961013388465351	836961013388465350	321	
1	C6H14O6	[M - H2O + H]+	C6H13O5+	Fatty acids	0.979	Fatty acyls	0.991	Fatty alcohols	0.996	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.917	Monosaccharides	0.895	Monosaccharides	0.895	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	210	3.498	836961197753299660	836961013493322963	836961013493322962	324	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.580	Monoterpenoids	0.235	Bisabolane sesquiterpenoids	0.192	Benzenoids	0.787	Benzene and substituted derivatives	0.671					Benzene and substituted derivatives	0.671	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.081	210	3.499	836961171400485266	836961013531071703	836961013526877398	325	
2	C17H14Cl2N2O4	[M + H3N + H]+	C17H18Cl2N3O4+	Alkaloids	0.688	Proline alkaloids	0.310	Pyrrole alkaloids	0.309	Benzenoids	0.994	Phenol ethers	0.780	Anisoles	0.627			Anisoles	0.627	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Organic oxoazanium compounds; Organochlorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dichlorobenzenes; Aryl halides; Organic oxides; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	398.066	210	3.501	836961242150012904	836961013459768527	836961013459768526	323	
1	C6H10O4	[M - H2O + H]+	C6H9O3+	Fatty acids	0.961	Fatty Acids and Conjugates	0.891	Dicarboxylic acids	0.758	Lipids and lipid-like molecules	0.614	Fatty Acyls	0.611					Fatty Acyls	0.611	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	129.055	210	3.507	836961174248418051	836961013635929315	836961013635929314	328	
1	C6H12O5	[M - H2O + H]+	C6H11O4+	Carbohydrates	0.974	Saccharides	0.922	Monosaccharides	0.845	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.887	Monosaccharides	0.869	Monosaccharides	0.869	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Short-chain aldehydes; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.065	210	3.507	836961188035096429	836961013673678055	836961013673678054	329	
3	C17H19ClN2O6	[M + H]+	C17H20ClN2O6+	Alkaloids	0.167	Chromanes	0.329	Azaphilones	0.308	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.861	Glycosyl compounds	0.639	Glycosylamines	0.681	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organochlorides; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Benzenoids; 1,2-diols; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.101	211	3.509	836961264090419679	836961013786924275	836961013786924274	332	
2	C6H14O6	[M - H2O + H]+	C6H13O5+	Fatty acids	0.977	Fatty acyls	0.992	Fatty alcohols	0.997	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.933	Monosaccharides	0.906	Monosaccharides	0.906	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	211	3.510	836961170532264227	836961013749175535	836961013749175534	331	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.851	Monoterpenoids	0.565	Menthane monoterpenoids	0.236	Organic oxygen compounds	0.999	Organooxygen compounds	0.997	Carbonyl compounds	0.700			Carbonyl compounds	0.700	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.081	211	3.510	836961173501831822	836961013711426795	836961013711426794	330	
3	C13H13N5O4	[M + H3N + H]+	C13H17N6O4+	Alkaloids	0.686	Pseudoalkaloids (transamidation)	0.248	Purine alkaloids	0.426	Benzenoids	0.431	Benzene and substituted derivatives	0.510					Benzene and substituted derivatives	0.510	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321.131	211	3.510	836961172696525334	836961013828867319	836961013824673014	333	
2	C15H24O7	[M - H2O + H]+	C15H23O6+	Terpenoids	0.695	Monoterpenoids	0.503	Fatty acyl glycosides of mono- and disaccharides	0.295	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.853	Glycosyl compounds	0.686	O-glycosyl compounds	0.735	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	299.149	211	3.510	836961194582405375	836961013866616059	836961013866616058	334	
1	C15H22O6	[M + H3N + H]+	C15H26NO6+	Terpenoids	0.402	Fatty acyl glycosides	0.306	Macrolide lactones	0.242	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.874	Monosaccharides	0.873	Hexoses	0.635	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	316.176	211	3.510	836961214656346582	836961013942113539	836961013937919234	336	
1	C30H44O12	[M + Na]+	C30H44NaO12+	Terpenoids	0.640	Macrolides	0.313	Spirotetronate macrolides	0.118	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.872	Glycosyl compounds	0.666	O-glycosyl compounds	0.677	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	619.273	211	3.510	836961252220538118	836961013564626139	836961013564626138	326	
1	C17H26O6	[M + H3N + H]+	C17H30NO6+	Terpenoids	0.817	Sesquiterpenoids	0.505	Bisabolane sesquiterpenoids	0.160	Lipids and lipid-like molecules	0.606							Lipids and lipid-like molecules	0.606	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	344.207	211	3.511	836961203742766344	836961013904364799	836961013904364798	335	
2	C12H16O3	[M + H3N + H]+	C12H20NO3+	Terpenoids	0.616	Sesquiterpenoids	0.462	Bisabolane sesquiterpenoids	0.544	Benzenoids	0.889	Benzene and substituted derivatives	0.727					Benzene and substituted derivatives	0.727	Organic compounds; Alcohols and polyols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	226.144	211	3.518	836961182465060241	836961014046971151	836961014046971150	339	
1	C15H22Cl2N4O2	[M + Na]+	C15H22Cl2N4NaO2+	Alkaloids	0.502	Proline alkaloids	0.238	Pyrrole alkaloids	0.237	Benzenoids	0.830	Phenol ethers	0.539					Phenol ethers	0.539	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl chlorides; Chlorobenzenes; Organochlorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	383.101	216	3.608	836961309997079778	836961014114080023	836961014114080022	341	
3	C9H6NS	[M + H3N + H]+	C9H10N2S+	Alkaloids	0.340	Nicotinic acid alkaloids	0.166	Pyridine alkaloids	0.167	Benzenoids	0.933	Benzene and substituted derivatives	0.540					Benzene and substituted derivatives	0.540	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organonitrogen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	178.057	217	3.616	836961177075379270	836961014151828763	836961014151828762	342	
1	C6H12O5	[M - H2O + H]+	C6H11O4+	Carbohydrates	0.929	Saccharides	0.868	Monosaccharides	0.856	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.837	Monosaccharides	0.826	Monosaccharides	0.826	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Short-chain aldehydes; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.065	217	3.617	836961201654002777	836961014294435115	836961014294435114	346	
1	C15H21NO7S	[M + K]+	C15H21KNO7S+	Amino acids and Peptides	0.957	Amino acid glycosides	0.905	Glucosinolates	0.092	Benzenoids	0.764	Benzene and substituted derivatives	0.772					Benzene and substituted derivatives	0.772	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioacetals; Monosaccharides; Secondary alcohols; Oxanes; Monothioacetals; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	398.066	217	3.618	836961202060850318	836961014189577503	836961014189577502	343	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.812	Monoterpenoids	0.553	Menthane monoterpenoids	0.188	Organic oxygen compounds	0.999	Organooxygen compounds	0.997	Carbonyl compounds	0.617			Carbonyl compounds	0.617	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.081	217	3.619	836961171463399839	836961014260880679	836961014260880678	345	
2	C6H14O6	[M - H2O + H]+	C6H13O5+	Fatty acids	0.978	Fatty acyls	0.992	Fatty alcohols	0.997	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.934	Monosaccharides	0.905	Monosaccharides	0.905	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	217	3.619	836961188433555342	836961014332183855	836961014332183854	347	
1	C6H10O4	[M - H2O + H]+	C6H9O3+	Fatty acids	0.912	Fatty Acids and Conjugates	0.708	Dicarboxylic acids	0.494	Organic acids and derivatives	0.537	Carboxylic acids and derivatives	0.578					Carboxylic acids and derivatives	0.578	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	129.055	217	3.620	836961178748906715	836961014223131939	836961014223131938	344	
2	C15H24O7	[M - H2O + H]+	C15H23O6+	Terpenoids	0.661	Monoterpenoids	0.493	Fatty acyl glycosides of mono- and disaccharides	0.330	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.923	Glycosyl compounds	0.824	O-glycosyl compounds	0.846	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	299.149	217	3.620	836961198197895916	836961014369932595	836961014369932594	348	
1	C13H18N6O5	[M - H2O + H]+	C13H17N6O4+	Carbohydrates	0.450	Pseudoalkaloids (transamidation)	0.678	Purine alkaloids	0.812	Organoheterocyclic compounds	0.979	Imidazopyrimidines	0.916	Purines and purine derivatives	0.927	Xanthines	0.725	Xanthines	0.725	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Aminopyrimidines and derivatives; Diazines; 6-oxopurines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321.131	217	3.623	836961176051968927	836961014411875639	836961014407681334	349	
1	C17H26O6	[M + H3N + H]+	C17H30NO6+	Terpenoids	0.777	Sesquiterpenoids	0.509	Bisabolane sesquiterpenoids	0.097	Lipids and lipid-like molecules	0.692							Lipids and lipid-like molecules	0.692	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Carboxylic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	344.207	218	3.626	836961209837090807	836961014483178815	836961014483178814	351	
1	C13H19ClN4O3	[M + Na]+	C13H19ClN4NaO3+	Amino acids and Peptides	0.272	Guanidine alkaloids	0.199	Open-chain polyketides	0.150	Benzenoids	0.664	Benzene and substituted derivatives	0.763	Halobenzenes	0.779	Chlorobenzenes	0.835	Chlorobenzenes	0.835	Organic compounds; Halobenzenes; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Chlorobenzenes; Carboxylic acid hydrazides; Organochlorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	337.105	218	3.629	836961210445264924	836961014445430075	836961014445430074	350	
1	C10H19NO2	[M + Na]+	C10H19NNaO2+	Fatty acids	0.340	Monoterpenoids	0.362	Menthane monoterpenoids	0.192	Organic acids and derivatives	0.465	Carboxylic acids and derivatives	0.517					Carboxylic acids and derivatives	0.517	Organic compounds; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.131	219	3.646	836961179940089089	836961014516733251	836961014516733250	352	
1	C22H41ClN2O2	[M + Na]+	C22H41ClN2NaO2+	Amino acids and Peptides	0.485	Oligopeptides	0.376	Open-chain polyketides	0.043	Organic acids and derivatives	0.781	Carboxylic acids and derivatives	0.805	Amino acids, peptides, and analogues	0.726	Amino acids and derivatives	0.721	Amino acids and derivatives	0.721	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; N-acyl amines; Chlorobenzenes; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	423.275	219	3.653	836961196440482302	836961014550287687	836961014550287686	353	
1	C13H25ClN2O3	[M + Na]+	C13H25ClN2NaO3+	Amino acids and Peptides	0.650	Small peptides	0.493	Dipeptides	0.337	Organic acids and derivatives	0.934	Carboxylic acids and derivatives	0.889	Amino acids, peptides, and analogues	0.537	Amino acids and derivatives	0.535	Amino acids and derivatives	0.535	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	315.144	220	3.675	836961205814752815	836961014583842123	836961014583842122	354	
3	C9H19NO2Si	[M + H]+	C9H20NO2Si+	Terpenoids	0.701	Monoterpenoids	0.786	Pinane monoterpenoids	0.360	Organic oxygen compounds	0.995	Organooxygen compounds	0.949					Organooxygen compounds	0.949	Organic compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.126	223	3.714	836961210432682004	836961014650950995	836961014650950994	356	
1	C8H16O2	[M + K]+	C8H16KO2+	Fatty acids	0.970	Fatty Acids and Conjugates	0.622	Branched fatty acids	0.372	Lipids and lipid-like molecules	0.521							Lipids and lipid-like molecules	0.521	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	183.078	224	3.738	836961178266561720	836961014718059867	836961014718059866	358	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.799	Monoterpenoids	0.694	Menthane monoterpenoids	0.316	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbonyl compounds	0.570			Carbonyl compounds	0.570	Organic compounds; Organooxygen compounds; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.081	227	3.783	836961194930532667	836961014827111783	836961014827111782	361	
1	C6H12O5	[M + H]+	C6H13O5+	Carbohydrates	0.987	Saccharides	0.965	Monosaccharides	0.912	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.897	Monosaccharides	0.870	Monosaccharides	0.870	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	227	3.783	836961199217111899	836961014898414959	836961014894220654	363	
2	C15H24O7	[M - H2O + H]+	C15H23O6+	Terpenoids	0.710	Monoterpenoids	0.460	Fatty acyl glycosides of mono- and disaccharides	0.270	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.916	Monosaccharides	0.820	Hexoses	0.574	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	299.149	227	3.783	836961208134203194	836961014793557347	836961014793557346	360	
1	C10H20O	[M + H3N + H]+	C10H24NO+	Terpenoids	0.829	Monoterpenoids	0.442	Menthane monoterpenoids	0.442	Organic oxygen compounds	0.983	Organooxygen compounds	0.966	Carbonyl compounds	0.567			Carbonyl compounds	0.567	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	174.185	227	3.788	836961174487493411	836961014994883963	836961014994883962	366	
1	C6H6ClF	[M + Na]+	C6H6ClFNa+	Fatty acids	0.117	Fatty acyls	0.028	Halogenated fatty acids	0.067	Benzenoids	0.998	Benzene and substituted derivatives	0.992	Halobenzenes	0.985	Chlorobenzenes	0.850	Chlorobenzenes	0.850	Organic compounds; Halobenzenes; Organohalogen compounds; Alkyl chlorides; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Hydrocarbon derivatives; Chemical entities	155.003	227	3.790	836961182716718526	836961014965523831	836961014961329526	365	
3	C13H18O4	[M + H3N + H]+	C13H22NO4+	Terpenoids	0.417	Octadecanoids	0.156	Iridoids monoterpenoids	0.248	Lipids and lipid-like molecules	0.526							Lipids and lipid-like molecules	0.526	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	256.154	233	3.880	836961197308703355	836961015171044751	836961015171044750	371	
1	C9H10O3	[M - H2O + H]+	C9H9O2+	Shikimates and Phenylpropanoids	0.815	Phenolic acids (C6-C1)	0.821	Simple phenolic acids	0.912	Benzenoids	0.998	Benzene and substituted derivatives	0.998	Benzoic acids and derivatives	0.997	Benzoic acid esters	0.985	Benzoic acid esters	0.985	Organic compounds; Alcohols and polyols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.060	233	3.880	836961204724233636	836961015103935879	836961015099741574	369	
1	C6H13FO5S	[M + H3N + H]+	C6H17FNO5S+	Fatty acids	0.846	Fatty Acids and Conjugates	0.309	Halogenated fatty acids	0.413	Organic acids and derivatives	0.943	Organic sulfonic acids and derivatives	0.750	Organosulfonic acids and derivatives	0.752			Organosulfonic acids and derivatives	0.752	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Alkyl fluorides; Sulfonyls; Organofluorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities	234.082	233	3.881	836961187976376153	836961015200404883	836961015200404882	372	
2	C16H28N4O2	[M + H]+	C16H29N4O2+	Alkaloids	0.526	Linear polyketides	0.247	Open-chain polyketides	0.228	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.999	Guanidines	0.617			Guanidines	0.617	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	309.227	234	3.893	836961189373079481	836961015233959319	836961015233959318	373	
2	C12H25NO2	[M + H]+	C12H26NO2+	Alkaloids	0.601	Pseudoalkaloids (transamidation)	0.448	Phenylalanine-derived alkaloids	0.385	Organic acids and derivatives	0.504	Carboxylic acids and derivatives	0.576					Carboxylic acids and derivatives	0.576	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	216.196	234	3.908	836961210172635147	836961015267513755	836961015267513754	374	
1	C14H31NO3	[M + H]+	C14H32NO3+	Fatty acids	0.626	Spingolipids	0.124	Sphingoid bases	0.567	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	1.000	Alkanolamines	0.956	1,2-aminoalcohols	0.950	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	262.238	235	3.915	836961176442039250	836961015305262495	836961015305262494	375	
