formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C6H12O2	[M + H3N + H]+	C6H16NO2+	Fatty acids	0.926	Fatty acyls	0.702	Fatty alcohols	0.547	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Alcohols and polyols	0.663			Alcohols and polyols	0.663	Organic compounds; Alcohols and polyols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	134.118	38	0.630	836961320726110074	836961005025022347	836961005025022346	114	
1	C8H16N2O	[M + H3N + H]+	C8H20N3O+	Alkaloids	0.498	Pseudoalkaloids (transamidation)	0.418	Acetate-derived alkaloids	0.517	Organoheterocyclic compounds	0.486	Azacyclic compounds	0.505					Azacyclic compounds	0.505	Organic compounds; Organonitrogen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	174.160	38	0.630	836961171710863797	836961005637390787	836961005633196482	128	
1	C9H18N2O	[M + H3N + H]+	C9H22N3O+	Amino acids and Peptides	0.313	Fatty amides	0.316	Dipeptides	0.200	Organic acids and derivatives	0.800	Carboxylic acids and derivatives	0.791	Carboxylic acid derivatives	0.594	Carboxylic acid amides	0.668	Carboxylic acid amides	0.668	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188.176	38	0.633	836961319170023176	836961005826134483	836961005821940178	132	
1	C6H6ClF	[M + Na]+	C6H6ClFNa+	Fatty acids	0.159	Fatty acyls	0.030	Halogenated fatty acids	0.079	Benzenoids	0.998	Benzene and substituted derivatives	0.994	Halobenzenes	0.987	Chlorobenzenes	0.853	Chlorobenzenes	0.853	Organic compounds; Halobenzenes; Organohalogen compounds; Alkyl chlorides; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Hydrocarbon derivatives; Chemical entities	155.003	38	0.635	836961309099498680	836961005763219919	836961005763219918	131	
1	C6H8O2	[M + H3N + H]+	C6H12NO2+	Fatty acids	0.995	Fatty Acids and Conjugates	0.915	Unsaturated fatty acids	0.932	Lipids and lipid-like molecules	0.485	Fatty Acyls	0.508					Fatty Acyls	0.508	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	130.086	38	0.641	836961166962911261	836961005540921787	836961005540921786	126	
1	C5H7N5O	[M - H2O + H]+	C5H6N5+	Alkaloids	0.911	Pseudoalkaloids (transamidation)	0.916	Purine alkaloids	0.935	Organoheterocyclic compounds	0.999	Imidazopyrimidines	0.944	Purines and purine derivatives	0.930	6-aminopurines	0.915	6-aminopurines	0.915	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; Amines; Primary amines; 6-aminopurines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	136.062	39	0.643	836961296558529093	836961005146657175	836961005146657174	117	
1	C10H15N5O6	[M - H2O + H]+	C10H14N5O5+	Carbohydrates	1.000	Nucleosides	0.999	Purine nucleosides	0.997	Nucleosides, nucleotides, and analogues	0.936	Purine nucleosides	0.877					Purine nucleosides	0.877	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Purine nucleosides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	284.099	39	0.644	836961307656658060	836961005184405915	836961005184405914	118	
1	C21H33NO16	[M + H3N + H]+	C21H37N2O16+	Carbohydrates	1.000	Aminosugars and aminoglycosides	0.976	Aminosugars	0.979	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.990	Sugar acids and derivatives	0.964	N-acylneuraminic acids	0.959	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Neuraminic acids and derivatives; Sugar amino acids and derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Pyranoid amino acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; C-glucuronides; N-acylneuraminic acids; N-acylneuraminic acids and derivatives; Neuraminic acids; Aminosaccharides; Acetamides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	573.215	39	0.646	836961346240062536	836961005226348959	836961005226348958	119	
1	C10H14N2O6	[M + H3N + H]+	C10H18N3O6+	Amino acids and Peptides	0.996	Small peptides	0.999	Dipeptides	0.982	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.998	Peptides	0.794	Gamma-glutamyl amino acids	0.956	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	276.119	39	0.647	836961337239085847	836961005268292003	836961005268292002	120	
1	C3H4O2S	[M + K]+	C3H4KO2S+	Fatty acids	0.958	Fatty acyls	0.923	Oxygenated hydrocarbons	0.899	Organoheterocyclic compounds	0.573							Organoheterocyclic compounds	0.573	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	142.956	39	0.648	836961318150807225	836961006224593395	836961006224593394	140	
1	C4H6O5	[M + H3N + H]+	C4H10NO5+	Fatty acids	0.883	Fatty Acids and Conjugates	0.915	Dicarboxylic acids	0.764	Organic acids and derivatives	0.977	Hydroxy acids and derivatives	0.702					Hydroxy acids and derivatives	0.702	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	152.057	39	0.649	836961314107497909	836961005343789483	836961005343789482	122	
1	C9H8N4O4	[M + H3N + H]+	C9H12N5O4+	Alkaloids	0.864	Pseudoalkaloids (transamidation)	0.432	Purine alkaloids	0.605	Organoheterocyclic compounds	0.999	Pteridines and derivatives	0.944	Pterins and derivatives	0.901	Biopterins and derivatives	0.698	Biopterins and derivatives	0.698	Organic compounds; Organoheterocyclic compounds; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Alcohols and polyols; Lactams; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Diazines; Biopterins and derivatives; Secondary alcohols; Polyols; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	254.088	39	0.650	836961176261684157	836961005385732527	836961005381538222	123	
1	C7H13N	[M + H3N + H]+	C7H17N2+	Alkaloids	0.797	Fatty acyls	0.229	Acetate-derived alkaloids	0.185	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.956	Tertiary amines	0.844	Trialkylamines	0.862	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	129.139	39	0.657	836961167965350018	836961006291702263	836961006287507958	141	
1	C4H11F2N3OS2	[M + H]+	C4H12F2N3OS2+	Alkaloids	0.154	Small peptides	0.102	Aminoacids	0.092	Organosulfur compounds	0.939	Sulfenyl compounds	0.726					Sulfenyl compounds	0.726	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	220.039	40	0.658	836961319224549130	836961005985518051	836961005985518050	136	
1	C7H16N2	[M + H3N + H]+	C7H20N3+	Alkaloids	0.989	Ornithine alkaloids	0.994	Polyamines	0.998	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.987	Secondary amines	0.731	Dialkylamines	0.737	Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	146.165	40	0.660	836961332860232206	836961006358811131	836961006358811130	142	
1	C7H11N5O3	[M - H2O + H]+	C7H10N5O2+	Carbohydrates	0.878	Pseudoalkaloids (transamidation)	0.798	Purine alkaloids	0.634	Organoheterocyclic compounds	0.994	Pteridines and derivatives	0.495	Pterins and derivatives	0.541	Biopterins and derivatives	0.639	Biopterins and derivatives	0.639	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pterins and derivatives; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Biopterins and derivatives; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196.083	40	0.660	836961303248444361	836961005423481267	836961005423481266	124	
1	C7H9ClO3	[M + Na]+	C7H9ClNaO3+	Polyketides	0.738	Phenolic acids (C6-C1)	0.214	Simple phenolic acids	0.182	Organohalogen compounds	0.999	Aryl halides	0.835	Aryl chlorides	0.850			Aryl chlorides	0.850	Organic compounds; Organohalogen compounds; Organooxygen compounds; Aryl chlorides; Organochlorides; Carbonyl compounds; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	199.013	40	0.663	836961156154189032	836961006081987051	836961006081987050	138	
1	C13H25N3O6	[M - H2O + H]+	C13H24N3O5+	Amino acids and Peptides	0.617	Small peptides	0.597	Dipeptides	0.165	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.912	Amino acids and derivatives	0.906	N-acyl-alpha amino acids and derivatives	0.615	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	302.171	40	0.665	836961335045464767	836961005482201527	836961005482201526	125	
1	C5H4ClNOSe	[M + K]+	C5H4ClKNOSe+	Fatty acids	0.309	Fatty acyls	0.147	Halogenated fatty acids	0.047	Organoheterocyclic compounds	0.188	Selenophenes	0.592					Selenophenes	0.592	Organic compounds; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Carbonyl compounds; Organoselenium compounds; Organic oxides; Hydrocarbon derivatives; Selenophenes; Organic oxygen compounds; Chemical entities	241.884	40	0.669	836961315659390460	836961005066965391	836961005066965390	115	
1	C6H3NO	[M + H3N + H]+	C6H7N2O+	Alkaloids	0.917	Nicotinic acid alkaloids	0.916	Pyridine alkaloids	0.915	Organoheterocyclic compounds	0.594	Pyridines and derivatives	0.610					Pyridines and derivatives	0.610	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	123.055	40	0.670	836961221895716062	836961005683528135	836961005679333830	129	
1	C3H7Cl2FNO4PS2	[M - H2O + H]+	C3H6Cl2FNO3PS2+	Alkaloids	0.191	Pseudoalkaloids (transamidation)	0.028	Phenylalanine-derived alkaloids	0.008	Organic acids and derivatives	0.996	Organic sulfonic acids and derivatives	0.842	Organosulfonic acids and derivatives	0.841	Organosulfonamides	0.705	Organosulfonamides	0.705	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Alkyl chlorides; Sulfonyls; Organochlorides; Organosulfonamides; Alkyl halides; Aminosulfonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	287.889	40	0.670	836961331195093423	836961006832767511	836961006832767510	149	
1	C11H17N5O4S	[M - H2O + H]+	C11H16N5O3S+	Carbohydrates	1.000	Nucleosides	1.000	Purine nucleosides	0.999	Nucleosides, nucleotides, and analogues	0.977	5'-deoxyribonucleosides	0.995	5'-deoxy-5'-thionucleosides	0.996			5'-deoxy-5'-thionucleosides	0.996	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Dialkylthioethers; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	298.097	41	0.676	836961337272640297	836961005591253439	836961005591253438	127	
1	C9H16O2	[M + H3N + H]+	C9H20NO2+	Fatty acids	0.721	Fatty acyls	0.441	Oxygenated hydrocarbons	0.186	Lipids and lipid-like molecules	0.530							Lipids and lipid-like molecules	0.530	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	174.149	41	0.684	836961316179484245	836961005863883223	836961005863883222	133	
1	C9H18O3	[M + H3N + H]+	C9H22NO3+	Fatty acids	0.914	Fatty acyls	0.518	Fatty alcohols	0.656	Lipids and lipid-like molecules	0.583	Fatty Acyls	0.536					Fatty Acyls	0.536	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	192.160	41	0.685	836961317479718578	836961005905826267	836961005905826266	134	
1	C7H12N6O	[M + H3N + H]+	C7H16N7O+	Alkaloids	0.442	Pseudoalkaloids (transamidation)	0.128	Imidazole alkaloids	0.094	Organoheterocyclic compounds	0.985	Triazines	0.747	1,3,5-triazines	0.883	Alkoxy-S-triazines	0.629	Alkoxy-S-triazines	0.629	Organic compounds; Organoheterocyclic compounds; Triazines; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminotriazines; Amines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Alkoxy-S-triazines; Organic nitrogen compounds; Chemical entities	214.141	41	0.686	836961303667874782	836961005947769311	836961005947769310	135	
1	C8H11ClFNO	[M + Na]+	C8H11ClFNNaO+	Amino acids and Peptides	0.327	Small peptides	0.197	Halogenated fatty acids	0.132	Benzenoids	0.986	Benzene and substituted derivatives	0.982	Halobenzenes	0.988	Chlorobenzenes	0.936	Chlorobenzenes	0.936	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.040	41	0.688	836961334957384343	836961007017316899	836961007017316898	152	
1	C5H6N4O2	[M - H2O + H]+	C5H5N4O+	Alkaloids	0.989	Pseudoalkaloids (transamidation)	0.988	Purine alkaloids	0.996	Organoheterocyclic compounds	0.998	Pteridines and derivatives	0.344	Pterins and derivatives	0.531			Pterins and derivatives	0.531	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Pterins and derivatives; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	137.046	42	0.694	836961325193044100	836961006023266791	836961006023266790	137	
1	C8H18N2	[M + H]+	C8H19N2+	Alkaloids	0.836	Pseudoalkaloids (transamidation)	0.412	Acetate-derived alkaloids	0.779	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.790			Amines	0.790	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	143.154	42	0.695	836961320407342966	836961006430114303	836961006425919998	143	
1	C10H14N2O6S	[M + H3N + H]+	C10H18N3O6S+	Amino acids and Peptides	0.994	Small peptides	0.999	Tripeptides	0.998	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Peptides	0.999	Gamma-glutamyl peptides	0.997	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Thiols; Gamma-glutamyl peptides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	308.091	42	0.699	836961164555380487	836961006153290223	836961006149095918	139	
1	C6H12F2N2O3S2Se	[M - H2O + H]+	C6H11F2N2O2S2Se+	Amino acids and Peptides	0.874	Small peptides	0.638	Aminoacids	0.307	Organic acids and derivatives	0.884	Organic sulfonic acids and derivatives	0.671	Organosulfonic acids and derivatives	0.673	Organosulfonamides	0.533	Organosulfonamides	0.533	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organometallic compounds; Alkyl fluorides; Sulfonyls; Organometalloid compounds; Organofluorides; Organosulfonamides; Organoselenium compounds; Alkyl halides; Aminosulfonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318.944	42	0.700	836961345246012477	836961007138951723	836961007138951722	154	
1	C4H5ClO4Se	[M + K]+	C4H5ClKO4Se+	Fatty acids	0.660	Fatty Acids and Conjugates	0.673	Halogenated fatty acids	0.502	Organic acids and derivatives	0.707	Carboxylic acids and derivatives	0.676	Carboxylic acids	0.623			Carboxylic acids	0.623	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Organometallic compounds; Alkyl chlorides; Carboxylic acids; Organometalloid compounds; Organochlorides; Carbonyl compounds; Organoselenium compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	264.873	42	0.705	836961337935340379	836961007340278327	836961007340278326	157	
1	C8H12	[M + H3N + H]+	C8H16N+	Fatty acids	0.765	Fatty acyls	0.789	Hydrocarbons	0.215	Hydrocarbons	0.985	Unsaturated hydrocarbons	0.876	Unsaturated aliphatic hydrocarbons	0.891			Unsaturated aliphatic hydrocarbons	0.891	Organic compounds; Hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	126.128	42	0.706	836961174726568762	836961006505611779	836961006501417474	144	
1	C8H18N2	[M + H3N + H]+	C8H22N3+	Alkaloids	0.998	Ornithine alkaloids	0.999	Polyamines	1.000	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.989	Secondary amines	0.650	Dialkylamines	0.640	Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	160.181	43	0.711	836961332990255672	836961006639829515	836961006639829514	146	
1	C9H19O	[M + H3N + H]+	C9H23NO+	Terpenoids	0.666	Monoterpenoids	0.279	Menthane monoterpenoids	0.415	Benzenoids	0.789	Benzene and substituted derivatives	0.709	Phenylpropanes	0.529			Phenylpropanes	0.529	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	161.178	43	0.713	836961158083568992	836961006706938383	836961006706938382	147	
1	C5H10O3S	[M - H2O + H]+	C5H9O2S+	Fatty acids	0.994	Fatty Acids and Conjugates	0.971	Thia fatty acids	0.975	Lipids and lipid-like molecules	0.827	Fatty Acyls	0.811	Fatty acids and conjugates	0.818	Thia fatty acids	0.693	Thia fatty acids	0.693	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	133.032	43	0.717	836961174256806676	836961006958596639	836961006954402334	151	
1	C4H8O3Si	[M + H3N + H]+	C4H12NO3Si+	Fatty acids	0.968	Fatty Acids and Conjugates	0.933	Halogenated fatty acids	0.905	Organic acids and derivatives	0.924	Carboxylic acids and derivatives	0.900	Carboxylic acids	0.653			Carboxylic acids	0.653	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	150.058	43	0.718	836961305379150906	836961006895682075	836961006895682074	150	
1	C6H16BN2O	[M + H3N + H]+	C6H20BN3O+	Amino acids and Peptides	0.403	Small peptides	0.507	Aminoacids	0.308	Organic salts	0.987	Organic metal salts	0.980	Organic metalloid salts	0.980			Organic metalloid salts	0.980	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Amines; Primary amines; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	160.173	44	0.728	836961153729881170	836961007268975155	836961007268975154	156	
1	C5HN3O2	[M + H3N + H]+	C5H5N4O2+	Alkaloids	0.995	Pseudoalkaloids (transamidation)	0.990	Purine alkaloids	0.998	Organoheterocyclic compounds	0.999	Imidazopyrimidines	0.600	Purines and purine derivatives	0.616	Xanthines	0.649	Xanthines	0.649	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153.041	44	0.730	836961172499392980	836961007206060591	836961007206060590	155	
1	C9H20N2	[M + H3N + H]+	C9H24N3+	Alkaloids	0.598	Pseudoalkaloids (transamidation)	0.601	Acetate-derived alkaloids	0.817	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.999	Amines	0.509			Amines	0.509	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	174.197	44	0.733	836961172671359505	836961007398998587	836961007398998586	158	
