formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C43H82NO8P	[M + H]+	C43H83NO8P+	Fatty acids	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.965	Lipids and lipid-like molecules	0.964	Glycerophospholipids	0.995	Glycerophosphocholines	0.965	Phosphatidylcholines	0.924	Phosphatidylcholines	0.924	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	772.586	57	0.942	839079876711399229	839079611467792750	839079611463598445	170	
1	C82H152N10O16	[M - H2O + H]+	C82H151N10O15+	Amino acids and Peptides	0.944	Oligopeptides	0.999	Lipopeptides	0.993	Organic acids and derivatives	0.998	Peptidomimetics	0.797	Depsipeptides	0.790	Cyclic depsipeptides	0.821	Cyclic depsipeptides	0.821	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1516.132	57	0.943	839079972454781070	839079611551678834	839079611551678833	171	
1	C93H160O17	[M - H2O + H]+	C93H159O16+	Fatty acids	0.998	Glycerolipids	0.999	Triacylglycerols	1.000	Lipids and lipid-like molecules	0.998	Glycerolipids	0.996	Triradylcglycerols	1.000	Triacylglycerols	1.000	Triacylglycerols	1.000	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Fatty alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1532.159	57	0.945	839079774445870717	839079611593621878	839079611593621877	172	
1	C96H154N2O10	[M + Na]+	C96H154N2NaO10+	Fatty acids	1.000	Spingolipids	1.000	Neutral glycosphingolipids	0.344	Lipids and lipid-like molecules	0.994	Sphingolipids	0.937	Glycosphingolipids	0.617	Neutral glycosphingolipids	0.586	Glycosyl-N-acylsphingosines	0.609	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Neutral glycosphingolipids; Simple glycosylceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Glycosphingolipids; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Glycosyl-N-acylsphingosines; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1518.146	57	0.945	839079804959434826	839079611639759226	839079611635564921	173	
1	C42H82NO8P	[M + H]+	C42H83NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.999	Glycerophosphocholines	0.994	Phosphatidylcholines	0.982	Phosphatidylcholines	0.982	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	760.584	57	0.946	839079764761221940	839079611681702270	839079611681702269	174	
1	C41H78NO8P	[M + H]+	C41H79NO8P+	Fatty acids	0.996	Glycerophospholipids	0.998	Glycerophosphoethanolamines	0.997	Lipids and lipid-like molecules	0.980	Glycerophospholipids	0.997	Glycerophosphoethanolamines	0.988	Phosphatidylethanolamines	0.976	Phosphatidylethanolamines	0.976	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Trialkylamines; Amines; Tertiary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	744.554	57	0.948	839079891693454597	839079611727839618	839079611723645313	175	
1	C37H70FN5O7	[M + H3N + H]+	C37H74FN6O7+	Amino acids and Peptides	0.944	Oligopeptides	0.982	Lipopeptides	0.156	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.963	Peptides	0.502	Peptides	0.502	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Organofluorides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Alkyl halides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	733.558	57	0.948	839079776262004527	839079611262271842	839079611262271841	167	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	Terpenoids	0.698	Monoterpenoids	0.522	Jasmonic acids	0.387	Organic acids and derivatives	0.415	Carboxylic acids and derivatives	0.460	Monocarboxylic acids and derivatives	0.535			Monocarboxylic acids and derivatives	0.535	Organic compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.118	57	0.949	839079766740933684	839079612336013758	839079612336013757	190	
1	C40H76NO8P	[M + H]+	C40H77NO8P+	Fatty acids	0.993	Glycerophospholipids	0.999	Glycerophosphocholines	0.964	Lipids and lipid-like molecules	0.963	Glycerophospholipids	0.995	Glycerophosphocholines	0.970	Phosphatidylcholines	0.927	Phosphatidylcholines	0.927	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	730.539	57	0.951	839079752400606672	839079611769782662	839079611769782661	176	
1	C6H3NO	[M + H3N + H]+	C6H7N2O+	Alkaloids	0.899	Nicotinic acid alkaloids	0.884	Pyridine alkaloids	0.884	Organoheterocyclic compounds	0.522	Heteroaromatic compounds	0.620					Heteroaromatic compounds	0.620	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	123.055	57	0.952	839079989462684408	839079611811725706	839079611811725705	177	
1	C45H86NO10P	[M - H2O + H]+	C45H85NO9P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.993	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Phosphatidylcholines	0.997	Phosphatidylcholines	0.997	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	814.595	57	0.952	839080004251800610	839079611899806098	839079611895611793	179	
1	C44H84NO10P	[M - H2O + H]+	C44H83NO9P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.997	Lipids and lipid-like molecules	0.994	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Phosphatidylcholines	0.997	Phosphatidylcholines	0.997	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	800.580	57	0.953	839079988695126716	839079611941749142	839079611941749141	180	
1	C42H86N2O7S	[M + K]+	C42H86KN2O7S+	Fatty acids	1.000	Spingolipids	0.958	Phosphosphingolipids	0.764	Lipids and lipid-like molecules	0.963	Fatty Acyls	0.953	Fatty amides	0.935	N-acyl amines	0.950	N-acyl amines	0.950	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Thioethers; Phosphocholines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Sulfenyl compounds; Alkyl phosphates; Dialkyl phosphates; Organic cations; Dialkylthioethers; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	801.582	57	0.956	839079924815874730	839079611987886490	839079611987886489	181	
1	C45H74N4O5	[M + Na]+	C45H74N4NaO5+	Fatty acids	0.999	Spingolipids	0.993	Ceramides	0.102	Lipids and lipid-like molecules	0.963	Sphingolipids	0.891	Ceramides	0.776			Ceramides	0.776	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; Ceramides; Organic oxoazanium compounds; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	773.554	57	0.956	839079765876906902	839079611853668750	839079611853668749	178	
1	C41H75N5O7	[M + Na]+	C41H75N5NaO7+	Fatty acids	0.817	Oligopeptides	0.823	Lipopeptides	0.610	Lipids and lipid-like molecules	0.790	Sphingolipids	0.660	Ceramides	0.661			Ceramides	0.661	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; Ceramides; Organic oxoazanium compounds; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzoxadiazoles; Furazans; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	772.551	57	0.957	839079973528522923	839079612029829534	839079612029829533	182	
1	C30H33NO7	[M + H3N + H]+	C30H37N2O7+	Polyketides	0.498	Macrolides	0.642	Triketide meroterpenoids	0.085	Lipids and lipid-like molecules	0.526							Lipids and lipid-like molecules	0.526	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	537.260	58	0.962	839079826341997850	839079612109521318	839079612109521317	184	
1	C10H18ClN3O3	[M + H3N + H]+	C10H22ClN4O3+	Fatty acids	0.153	Small peptides	0.057	Halogenated fatty acids	0.117	Organic nitrogen compounds	1.000	Organonitrogen compounds	0.996	Hydrazines and derivatives	0.443	Semicarbazides	0.544	Semicarbazides	0.544	Organic compounds; Semicarbazides; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic N-nitroso compounds; Chemical entities	281.138	58	0.967	839079768158608576	839079612755444202	839079612755444201	201	
1	C18H26O3	[M + H3N + H]+	C18H30NO3+	Fatty acids	0.734	Eicosanoids	0.196	3-Spirotetramic acids	0.077	Lipids and lipid-like molecules	0.829	Fatty Acyls	0.680					Fatty Acyls	0.680	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	308.222	58	0.972	839079769865690405	839079612524757458	839079612524757457	195	
1	C44H82NO10P	[M + H]+	C44H83NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.996	Lipids and lipid-like molecules	0.994	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Phosphatidylcholines	0.997	Phosphatidylcholines	0.997	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	816.571	59	0.977	839079756209035260	839079612147270058	839079612147270057	185	
1	C9H10O3	[M + H3N + H]+	C9H14NO3+	Polyketides	0.455	Cyclic polyketides	0.373	2-pyrone derivatives	0.301	Organic acids and derivatives	0.785	Carboxylic acids and derivatives	0.668	Monocarboxylic acids and derivatives	0.565			Monocarboxylic acids and derivatives	0.565	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	184.097	59	0.981	839079774752054990	839079612260516278	839079612260516277	188	
1	C13H31N2O3	[M + H3N + H]+	C13H35N3O3+	Amino acids and Peptides	0.391	Ornithine alkaloids	0.195	Open-chain polyketides	0.214	Lipids and lipid-like molecules	0.615	Fatty Acyls	0.587					Fatty Acyls	0.587	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.267	59	0.986	839079752887146110	839079612675752418	839079612675752417	199	
1	C12H26BNO5	[M + H3N + H]+	C12H30BN2O5+	Amino acids and Peptides	0.246	Monoterpenoids	0.174	Pinane monoterpenoids	0.367	Lipids and lipid-like molecules	0.685	Fatty Acyls	0.671					Fatty Acyls	0.671	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Carboxylic acid amides; Boronic acid derivatives; Carboxylic acid derivatives; Organometalloid compounds; Secondary carboxylic acid amides; Carbonyl compounds; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	292.227	59	0.986	839079779005079486	839079612839330290	839079612839330289	203	
1	C16H28O	[M + H3N + H]+	C16H32NO+	Terpenoids	0.973	Sesquiterpenoids	0.920	Caryophyllane sesquiterpenoids	0.253	Lipids and lipid-like molecules	0.831	Prenol lipids	0.712					Prenol lipids	0.712	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	254.248	59	0.987	839079741340225966	839079612491203022	839079612491203021	194	
1	C15H31FO2	[M + H3N + H]+	C15H35FNO2+	Terpenoids	0.867	Diterpenoids	0.271	Fatty alcohols	0.075	Lipids and lipid-like molecules	0.670							Lipids and lipid-like molecules	0.670	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Alkyl halides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	280.264	59	0.987	839079744624366219	839079612801581550	839079612797387245	202	
1	C18H28O2	[M + H3N + H]+	C18H32NO2+	Terpenoids	0.701	Diterpenoids	0.608	Unsaturated fatty acids	0.244	Lipids and lipid-like molecules	0.850	Prenol lipids	0.604					Prenol lipids	0.604	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	294.243	59	0.987	839079751356224903	839079612919022074	839079612919022073	205	
1	C18H30O2	[M + H3N + H]+	C18H34NO2+	Fatty acids	0.930	Fatty Acids and Conjugates	0.438	Unsaturated fatty acids	0.556	Lipids and lipid-like molecules	0.879	Fatty Acyls	0.745	Fatty acids and conjugates	0.425	Long-chain fatty acids	0.578	Long-chain fatty acids	0.578	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	296.258	59	0.987	839079751117149498	839079612717695462	839079612717695461	200	
1	C9H15NO2	[M + H3N + H]+	C9H19N2O2+	Fatty acids	0.599	Fatty amides	0.740	Primary amides	0.963	Lipids and lipid-like molecules	0.782	Fatty Acyls	0.751	Fatty acids and conjugates	0.503			Fatty acids and conjugates	0.503	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	187.144	59	0.988	839079758331353308	839079612185018798	839079612185018797	186	
1	C18H28O3	[M + H3N + H]+	C18H32NO3+	Fatty acids	0.972	Octadecanoids	0.415	Other Octadecanoids	0.314	Lipids and lipid-like molecules	0.928	Fatty Acyls	0.870	Fatty acids and conjugates	0.717	Long-chain fatty acids	0.731	Long-chain fatty acids	0.731	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	310.238	59	0.989	839079756041263058	839079612998713858	839079612998713857	207	
1	C31H64FNO5	[M + H3N + H]+	C31H68FN2O5+	Fatty acids	0.980	Spingolipids	0.251	Sphingoid bases	0.098	Lipids and lipid-like molecules	0.862	Fatty Acyls	0.889	Fatty acid esters	0.654			Fatty acid esters	0.654	Organic compounds; Lipids and lipid-like molecules; Halobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Carboxylic acid esters; Organofluorides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aryl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	567.510	59	0.991	839079761162508772	839079612071772578	839079612071772577	183	
1	C8H10O2	[M + H3N + H]+	C8H14NO2+	Fatty acids	0.905	Fatty acyls	0.451	Fatty aldehydes	0.571	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbonyl compounds	0.906	Ketones	0.584	Ketones	0.584	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	156.102	60	0.998	839079751242978643	839079612298265018	839079612298265017	189	
1	C8H12O3	[M - H2O + H]+	C8H11O2+	Fatty acids	0.986	Fatty Acids and Conjugates	0.802	Unsaturated fatty acids	0.701	Organic acids and derivatives	0.959	Carboxylic acids and derivatives	0.950	Carboxylic acids	0.660			Carboxylic acids	0.660	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	139.075	60	1.003	839079752329303473	839079612373762498	839079612373762497	191	
1	C44H86NO11P	[M - H2O + H]+	C44H85NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.970	Lipids and lipid-like molecules	0.994	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Phosphatidylcholines	0.996	Phosphatidylcholines	0.996	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	818.590	60	1.005	839079746427917134	839079612453454282	839079612453454281	193	
1	C12H24O	[M + H3N + H]+	C12H28NO+	Fatty acids	0.926	Fatty acyls	0.899	Fatty alcohols	0.788	Lipids and lipid-like molecules	0.599							Lipids and lipid-like molecules	0.599	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	202.217	60	1.005	839079747069645797	839079613036462598	839079613036462597	208	
1	C24H30O6	[M + H3N + H]+	C24H34NO6+	Terpenoids	0.720	Diterpenoids	0.188	Eremophilane sesquiterpenoids	0.061	Lipids and lipid-like molecules	0.661							Lipids and lipid-like molecules	0.661	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	432.238	60	1.007	839079763259660962	839079612956770814	839079612956770813	206	
