formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C8H14O2	[M - H2O + H]+	C8H13O+	Fatty acids	0.996	Fatty esters	0.904	Lactones	0.974	Organic acids and derivatives	0.925	Carboxylic acids and derivatives	0.916	Carboxylic acid derivatives	0.631	Carboxylic acid esters	0.660	Carboxylic acid esters	0.660	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	125.096	50	0.831	839079742598517209	839079609395806422	839079609395806421	132	
1	C8H10	[M + H3N + H]+	C8H14N+	Fatty acids	0.732	Fatty acyls	0.732	Hydrocarbons	0.157	Hydrocarbons	0.990	Unsaturated hydrocarbons	0.940	Olefins	0.566			Olefins	0.566	Organic compounds; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	124.112	50	0.832	839079754413872846	839079609446138074	839079609446138073	133	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	Fatty acids	0.960	Fatty Acids and Conjugates	0.633	Unsaturated fatty acids	0.824	Organic acids and derivatives	0.667	Carboxylic acids and derivatives	0.675	Monocarboxylic acids and derivatives	0.779			Monocarboxylic acids and derivatives	0.779	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.118	50	0.832	839079759157631275	839079609492275422	839079609488081117	134	
1	C11H12O3	[M + H3N + H]+	C11H16NO3+	Terpenoids	0.528	Cyclic polyketides	0.304	Unsaturated fatty acids	0.173	Organic acids and derivatives	0.766	Carboxylic acids and derivatives	0.755	Monocarboxylic acids and derivatives	0.578			Monocarboxylic acids and derivatives	0.578	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	210.110	50	0.833	839079756808820773	839079609530024162	839079609530024161	135	
1	C18H32O5	[M + H3N + H]+	C18H36NO5+	Fatty acids	0.999	Octadecanoids	0.934	Other Octadecanoids	0.927	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.992	Lineolic acids and derivatives	0.563			Lineolic acids and derivatives	0.563	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	346.259	51	0.850	839079756238395406	839079609609715946	839079609609715945	137	
1	C25H32O6	[M + H3N + H]+	C25H36NO6+	Terpenoids	0.447	Diterpenoids	0.213	Eremophilane sesquiterpenoids	0.129	Lipids and lipid-like molecules	0.645	Prenol lipids	0.520					Prenol lipids	0.520	Organic compounds; Lipids and lipid-like molecules; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	446.254	52	0.872	839079988942590678	839079609647464686	839079609647464685	138	
2	C14H26N2O7	[M + Na]+	C14H26N2NaO7+	Fatty acids	0.394	Fatty amides	0.280	N-acyl amines	0.342	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.968	Amino acids, peptides, and analogues	0.726	Amino acids and derivatives	0.719	Amino acids and derivatives	0.719	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	357.163	53	0.877	839079751624660375	839079609760710906	839079609760710905	141	
1	C14H19NO5	[M + H3N + H]+	C14H23N2O5+	Amino acids and Peptides	0.795	Amino acid glycosides	0.298	Cyanogenic glycosides	0.444	Organic acids and derivatives	0.821	Carboxylic acids and derivatives	0.749	Carboxylic acid derivatives	0.619	Carboxylic acid amides	0.652	Secondary carboxylic acid amides	0.577	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.160	53	0.878	839079762739567222	839079609685213426	839079609685213425	139	
1	C14H21NO6	[M + H3N + H]+	C14H25N2O6+	Amino acids and Peptides	0.545	Cyclic polyketides	0.162	Cyanogenic glycosides	0.105	Organic acids and derivatives	0.795	Carboxylic acids and derivatives	0.726	Carboxylic acid derivatives	0.664	Carboxylic acid amides	0.624	Secondary carboxylic acid amides	0.549	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	317.171	53	0.884	839079761527413252	839079609722962166	839079609722962165	140	
1	C14H20O3	[M + H3N + H]+	C14H24NO3+	Fatty acids	0.733	Octadecanoids	0.536	Jasmonic acids	0.173	Lipids and lipid-like molecules	0.813	Fatty Acyls	0.629	Fatty acids and conjugates	0.626			Fatty acids and conjugates	0.626	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	254.175	53	0.887	839079754468398823	839079609802653950	839079609798459645	142	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.735	Monoterpenoids	0.723	Irregular monoterpenoids	0.420	Organic oxygen compounds	0.999	Organooxygen compounds	0.998	Carbonyl compounds	0.662			Carbonyl compounds	0.662	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.080	53	0.890	839079845879067748	839079609567772902	839079609567772901	136	
1	C9H12O2	[M - H2O + H]+	C9H11O+	Terpenoids	0.735	Monoterpenoids	0.775	Irregular monoterpenoids	0.404	Organic oxygen compounds	0.999	Organooxygen compounds	0.997	Carbonyl compounds	0.625			Carbonyl compounds	0.625	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	135.080	54	0.901	839079990960051012	839079610578600250	839079610574405945	157	
1	C12H16O4	[M + H3N + H]+	C12H20NO4+	Polyketides	0.880	Macrolides	0.888	Macrolide lactones	0.972	Organic acids and derivatives	0.924	Carboxylic acids and derivatives	0.894	Carboxylic acid derivatives	0.557	Carboxylic acid esters	0.587	Enoate esters	0.511	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	242.139	54	0.903	839079947762912660	839079610008174862	839079610008174861	146	
1	C14H23NO7	[M + H3N + H]+	C14H27N2O7+	Amino acids and Peptides	0.992	Amino acid glycosides	0.998	Cyanogenic glycosides	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.995	Monosaccharides	0.955	Hexoses	0.890	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	335.181	54	0.903	839080023407187244	839079610113032470	839079610113032469	148	
1	C8H12O3	[M + H3N + H]+	C8H16NO3+	Fatty acids	0.972	Fatty esters	0.498	Lactones	0.774	Organoheterocyclic compounds	0.435	Lactones	0.579					Lactones	0.579	Organic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	174.113	54	0.904	839079875893509865	839079609945260298	839079609945260297	145	
1	C8H10O2	[M + H3N + H]+	C8H14NO2+	Fatty acids	0.773	Apocarotenoids	0.410	Fatty aldehydes	0.609	Organic oxygen compounds	0.998	Organooxygen compounds	0.997	Carbonyl compounds	0.936	Ketones	0.618	Ketones	0.618	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	156.102	54	0.904	839079752841008754	839079609840402690	839079609840402689	143	
3	C46H82NO8P	[M + H]+	C46H83NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.750	Lipids and lipid-like molecules	0.996	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.589	Phosphatidylethanolamines	0.870	Phosphatidylethanolamines	0.870	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	808.583	55	0.910	839079774508785295	839079610188529950	839079610188529949	150	
2	C8H10O2	[M + H]+	C8H11O2+	Fatty acids	0.796	Cyclic polyketides	0.286	Fatty aldehydes	0.382	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbonyl compounds	0.909	Ketones	0.512	Ketones	0.512	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	139.075	55	0.912	839079745400312529	839079609882345734	839079609882345733	144	
1	C8H15NO3	[M + Na]+	C8H15NNaO3+	Amino acids and Peptides	0.873	Small peptides	0.837	Aminoacids	0.887	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.549	Amino acids and derivatives	0.548	Amino acids	0.625	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196.094	55	0.918	839079746167870234	839079610071089426	839079610071089425	147	
1	C46H88NO8P	[M + H]+	C46H89NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.992	Phosphatidylcholines	0.992	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	814.632	55	0.922	839079740555891086	839079610230472994	839079610230472993	151	
2	C12H17NO8	[M + H3N + H]+	C12H21N2O8+	Amino acids and Peptides	0.596	Aminosugars and aminoglycosides	0.248	Cyanogenic glycosides	0.237	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.523			Carbohydrates and carbohydrate conjugates	0.523	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321.131	55	0.924	839079968650547248	839079610268221734	839079610268221733	152	
1	C11H15N5O4	[M + H3N + H]+	C11H19N6O4+	Carbohydrates	0.987	Nucleosides	0.988	Purine nucleosides	0.744	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.653	Monosaccharides	0.506	Monosaccharides	0.506	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Monosaccharides; Secondary alcohols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	299.149	56	0.928	839079768758394101	839079610310164778	839079610305970473	153	
2	C6H14O6	[M - H2O + H]+	C6H13O5+	Fatty acids	0.975	Fatty acyls	0.989	Fatty alcohols	0.995	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.908	Monosaccharides	0.886	Monosaccharides	0.886	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165.076	56	0.931	839079767848230016	839079610368885038	839079610368885037	154	
1	C45H86NO8P	[M + H]+	C45H87NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.990	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.991	Phosphatidylcholines	0.991	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	800.616	56	0.932	839079759119882537	839079610649903422	839079610645709117	158	
1	C44H84NO8P	[M + H]+	C44H85NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.999	Lipids and lipid-like molecules	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.992	Phosphatidylcholines	0.992	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	786.602	56	0.935	839079981363483109	839079610868007242	839079610868007241	161	
3	C7H15NO2	[M + K]+	C7H15KNO2+	Amino acids and Peptides	0.783	Small peptides	0.824	Aminoacids	0.838	Organic acids and derivatives	0.932	Carboxylic acids and derivatives	0.946	Amino acids, peptides, and analogues	0.593	Amino acids and derivatives	0.594	Amino acids	0.633	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	184.073	56	0.937	839079953358114366	839079610930921806	839079610930921805	162	
1	C18H29NO4	[M + H3N + H]+	C18H33N2O4+	Fatty acids	0.690	Fatty Acids and Conjugates	0.182	Piperidine alkaloids	0.169	Lipids and lipid-like molecules	0.772	Fatty Acyls	0.738	Fatty acids and conjugates	0.723	Medium-chain fatty acids	0.539	Medium-chain fatty acids	0.539	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	341.243	56	0.939	839079976988823861	839079611333575014	839079611333575013	168	
1	C42H80NO8P	[M + H]+	C42H81NO8P+	Fatty acids	0.988	Glycerophospholipids	0.998	Glycerophosphoethanolamines	0.831	Lipids and lipid-like molecules	0.957	Glycerophospholipids	0.995	Glycerophosphocholines	0.630	Phosphatidylcholines	0.569	Phosphatidylcholines	0.569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphoethanolamines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Glycerophosphoethanolamines; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	758.571	56	0.941	839079766157925288	839079611400683882	839079611396489577	169	
1	C43H82NO8P	[M + H]+	C43H83NO8P+	Fatty acids	0.991	Glycerophospholipids	0.999	Glycerophosphocholines	0.965	Lipids and lipid-like molecules	0.964	Glycerophospholipids	0.995	Glycerophosphocholines	0.965	Phosphatidylcholines	0.924	Phosphatidylcholines	0.924	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	772.586	57	0.942	839079876711399229	839079611467792750	839079611463598445	170	
2	C78H148N16O14	[M - H2O + H]+	C78H147N16O13+	Amino acids and Peptides	0.952	Oligopeptides	0.999	Lipopeptides	0.992	Organic acids and derivatives	0.998	Peptidomimetics	0.756	Depsipeptides	0.681	Cyclic depsipeptides	0.722	Cyclic depsipeptides	0.722	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1516.132	57	0.943	839079972454781073	839079611551678834	839079611551678833	171	
1	C42H82NO8P	[M + H]+	C42H83NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.999	Glycerophosphocholines	0.994	Phosphatidylcholines	0.982	Phosphatidylcholines	0.982	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	760.584	57	0.946	839079764761221940	839079611681702270	839079611681702269	174	
1	C41H78NO8P	[M + H]+	C41H79NO8P+	Fatty acids	0.996	Glycerophospholipids	0.998	Glycerophosphoethanolamines	0.997	Lipids and lipid-like molecules	0.980	Glycerophospholipids	0.997	Glycerophosphoethanolamines	0.988	Phosphatidylethanolamines	0.976	Phosphatidylethanolamines	0.976	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Trialkylamines; Amines; Tertiary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	744.554	57	0.948	839079891693454597	839079611727839618	839079611723645313	175	
1	C9H12O2	[M + H3N + H]+	C9H16NO2+	Terpenoids	0.698	Monoterpenoids	0.522	Jasmonic acids	0.387	Organic acids and derivatives	0.415	Carboxylic acids and derivatives	0.460	Monocarboxylic acids and derivatives	0.535			Monocarboxylic acids and derivatives	0.535	Organic compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	170.118	57	0.949	839079766740933684	839079612336013758	839079612336013757	190	
1	C40H76NO8P	[M + H]+	C40H77NO8P+	Fatty acids	0.993	Glycerophospholipids	0.999	Glycerophosphocholines	0.964	Lipids and lipid-like molecules	0.963	Glycerophospholipids	0.995	Glycerophosphocholines	0.970	Phosphatidylcholines	0.927	Phosphatidylcholines	0.927	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	730.539	57	0.951	839079752400606672	839079611769782662	839079611769782661	176	
1	C6H3NO	[M + H3N + H]+	C6H7N2O+	Alkaloids	0.899	Nicotinic acid alkaloids	0.884	Pyridine alkaloids	0.884	Organoheterocyclic compounds	0.522	Heteroaromatic compounds	0.620					Heteroaromatic compounds	0.620	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	123.055	57	0.952	839079989462684408	839079611811725706	839079611811725705	177	
